client_id	path	sentence	up_votes	down_votes	age	gender	accent
31675111f4850e83c541815504c7fb175ddce10a83ac548d33c91901566bfcd2d2bd414bac1e990c6baaf903f5ee7edcdc0d000824f87341e43251ab1cb74b44	1b5a83dcf6d69c3090c2c135223742ce793b44a2d54c5d26a129ec11bb5fbd3a21f2b939fad24304253c86e0cbcc522012eb19c37fede7b52d2facfde014edb9.mp3	Aeth hi draw i'r siop ac mae hi'n gorfod prynu popeth nawr.	1	0	twenties	female	united_kingdom
38d2d75b85a7cab0ddd7553f1f75b985103889543ebe8ff81683f4726a8af3b3f95fc2088ac85ef06c803445e2dde5709bf5b11c92ce31bc6ba2bee28492cb6d	d2ef29931ab91ffcf55728c5f970523193cc0af3de9f3b228d81692a22aa97a2f238684bf0da0dafb08387895936fad783159f3eb9620d72a97aa8730b809eb1.mp3	"Dw i'n siomedig."	1	0			
dfce5f57364284188f03c43b4c510586221758488161d36495f3b5e6cbbbb2520ed32dc1e2a7a695845e17da71f28284f5ab2991b0855d2dfa97f9fe3b6e20dd	f4af729fa312e0918cf81b28c765ebd2edd5510aca28d28cce7a6dea18a069ca34cdc3e691801819b3b80d7e10380cfe66f407480810912e547aeeddbc13f00f.mp3	"Dw i'n drydanwr."	1	0			
c5fa97ac78cdb7743e13afa61cab6011021b9f8c6b6f42f80499286c9c133fb67e251a5da24e2d9b35b78509a8fc599241db0c44535c835b489839aa5bcea57b	1904f36d21b1c609fb66e8a377fa5e928da2349e58b122b436b46c854a43edbfb35914934445f7d280d624411164ac1854750c15f7586321d5273692a4f9e9b8.mp3	Dydy o ddim yn ddigon da.	1	0			
c5fa97ac78cdb7743e13afa61cab6011021b9f8c6b6f42f80499286c9c133fb67e251a5da24e2d9b35b78509a8fc599241db0c44535c835b489839aa5bcea57b	baa720668b93813de6bb7305a9b2256e495317fcfdbfef8c8fb8c463e52c24f2373fe4fdba2b15c4e143d89e86c2cac44e52b4043d88895c45308bc0c47f2791.mp3	Rydw i'n gorfod mynd i ôl y plant a'u gyrru i'r côr.	1	0			
c5fa97ac78cdb7743e13afa61cab6011021b9f8c6b6f42f80499286c9c133fb67e251a5da24e2d9b35b78509a8fc599241db0c44535c835b489839aa5bcea57b	95d3d144a70290f1f4618b56ed674236ef9e3f8be3a7c5c98a01acaee9a719a1029e9c803804fd13de4c2e4ee9d15e8e16d423aefc2ade4a39999762f464038c.mp3	Rydw i'n deall nad wyt ti'n gallu clywed yn dda ond wyt ti'n gallu gweld y cwpan yn y gornel?	1	0			
c5fa97ac78cdb7743e13afa61cab6011021b9f8c6b6f42f80499286c9c133fb67e251a5da24e2d9b35b78509a8fc599241db0c44535c835b489839aa5bcea57b	aa3b04f78993186d7fbe0d780f41b6938e61a3bcdf35e18f054994ca738fafe671f5c688738e852417abc1684b237fa414c9792c642a3b78820a297c5bf0a098.mp3	Dydw i ddim ar gael bryd hynny ond mae un ar ddeg yn iawn nawr.	1	0			
c5fa97ac78cdb7743e13afa61cab6011021b9f8c6b6f42f80499286c9c133fb67e251a5da24e2d9b35b78509a8fc599241db0c44535c835b489839aa5bcea57b	3518484bfa7bb0666b957078181597c29ea22ae67ccad3464822dd39f7762c5f5812aae0bd4c5c849188eb8a7f4a8b9e069247dbb236104021712f5d04af43c4.mp3	"Mae'n ardderchog!"	1	0			
08ce6287a2098919664d82149a49613bf62899a99c731e0657e6f4f5cafe229fcec89f407d89e8f0a16b2a048521e14bd6a5c763369a1a0d8f30faaa3966b169	dfbd6071d49fd8e9de35f2af19ae7ac7a65ea019c286e88fa6a70506a9b9375a345eb2f2460e87043dcdce37aa7258deafcb28ffe699c19eb968efc13815c764.mp3	Y broblem fawr yw bod Llundain yn rhy ddrud.	1	0			
893a2f6135b57bc68382bd6ea11720d520a728c14227c58fe5f9ac4946c0e95a09491d9a1b90eb04150ea297e340c4f4365c07479b2100aded9c86e2f19a7cec	783383be622cbc9f1a01807c0e2f30e47657cda714abbc64627366a451d9ad7919f5064408e2ebe00de872bf7afc3335762425045847d8cd6ceb5571ce578a23.mp3	Math gwahanol o ymchwil ydy hwn.	1	0			
893a2f6135b57bc68382bd6ea11720d520a728c14227c58fe5f9ac4946c0e95a09491d9a1b90eb04150ea297e340c4f4365c07479b2100aded9c86e2f19a7cec	21a2793177cb7ef82aadbe1f6ebe33082f3eda9d915baf1f0cead098c2609408eefb935b011dcf2af5dfcf2603e92f6759fa6ed9e9510a8af281a49dbc0daab3.mp3	Oni byddi gryf, bydd gyfrwys.	1	0			
893a2f6135b57bc68382bd6ea11720d520a728c14227c58fe5f9ac4946c0e95a09491d9a1b90eb04150ea297e340c4f4365c07479b2100aded9c86e2f19a7cec	c344f66d71cb6224eacf556d0bcc838ab8046bf9ca7536b696821af939fe643561e3c823d60a307a3984027445f3606032049ca72c208eef399048ab3072bbdc.mp3	Y broblem fawr yw bod Llundain yn rhy ddrud.	1	0			
41b68739d567828b2eb9f589df05ce8de3416f5fd51fd8a606b69e36cbeecc9e5484711d9280216703d6e91ea266fa17b6ee730be7f60cb88c9fff098fae2eae	243541cbcf41ac91115aa229703d7d561c9fb41e566fa3525199ba7933cb0f6e9b674d8fa0f7e8f00763cbd4017ce645e0821bb2230147587f5aff5a9daaa5a8.mp3	Cafodd ei garcharu am naw mis yn Llys y Goron Yr Wyddgrug ddydd Iau.	1	0			
41b68739d567828b2eb9f589df05ce8de3416f5fd51fd8a606b69e36cbeecc9e5484711d9280216703d6e91ea266fa17b6ee730be7f60cb88c9fff098fae2eae	1014fe9a1ed84f725c682f14545cccb10e49bad06882de18caf24751e5d75015eb24f105cf4900588b261e70841cd3bdb838c6e760159f995a7571fff37be6f7.mp3	Yn eich barn chi, beth yw prif achosion beichiogrwydd mewn pobl ifanc?	1	0			
bfa189db4b4e2632a2a2b0209083a828b46e718b40489ed3f0fab1f3fd40f17405a8dfa5d76bc16d2a821780460cfd470a17c540fa07a871f18b04102ba401e9	3ca36d7af461da4a5f93f89c2ee746d706406c371a8cb3811f9771fef9d32e1f8eac1aa86118a167d174e254c50ac3d69f021586fdc2d00c48e8f26facb53e4b.mp3	"Beth yw'r penawdau?"	0	0	fourties	male	united_kingdom
bfa189db4b4e2632a2a2b0209083a828b46e718b40489ed3f0fab1f3fd40f17405a8dfa5d76bc16d2a821780460cfd470a17c540fa07a871f18b04102ba401e9	d5524e56d9cba1525e50ae7eeeb58957f16ddd7b029886d78c50fa0fcb7999da4a77a88a0524359f904121897f74294e62b5745de5a802f7fa48980a576b4d7a.mp3	Am faint fyddi di yno?	1	0	fourties	male	united_kingdom
b32ca953f84d1e17b7a59de74422c5b17b7ccf41c7e35a3832968095533855f8eca462276ef5f4b23eda2c10275bb8470cd2ab58e6e94846be93362c6167eb62	02ed79e7eba4feee9382de2c0e1422e552e49ff3f21bf5e2cff79596e42ff578e51b085126e1a5b415e92b1d07c602d398b3809f0e62db97409e54fdff1b8671.mp3	Beth fydd pethau fel dros Nadolig os nag oes dim lle ar gael yn y tŷ?	1	0	sixties	male	united_kingdom
b32ca953f84d1e17b7a59de74422c5b17b7ccf41c7e35a3832968095533855f8eca462276ef5f4b23eda2c10275bb8470cd2ab58e6e94846be93362c6167eb62	e622585f97b145d7820244963890206407e528a5590f52a82a196924cdddcf41881ed71abb05167422895ef2c540aabf05a496991cc2b4894319ef429b984c0f.mp3	Dydyn nhw ddim yn mynd i'r capel ar ddydd Sul.	1	0	sixties	male	united_kingdom
a1f0d7ba34e0b1fa0e135afbb58b94619c63f96fefd56bace6f9f9abcdb6b31dc846644b66df6cc27d88d4d23e27de599fd11e0ee2c07ff8ad9de7872d206f7d	839aa59532a05282d779e19e28dad0962f45b7006d6034d7bee1c19d7a878a4dc432b1d4a9e36ef2099515c515abda28ec80fa60a4dd4c2e6b05eecff6b1052a.mp3	Roeddech chi'n dechrau gweithio ar waith tebyg.	1	0			
a1f0d7ba34e0b1fa0e135afbb58b94619c63f96fefd56bace6f9f9abcdb6b31dc846644b66df6cc27d88d4d23e27de599fd11e0ee2c07ff8ad9de7872d206f7d	e25a9f0983368fec3c5f18840deec9f7202d8f377b08e3b2d59f7a1d6c4a04a9b3cd87fd19af21d36298bb0af62a24b850250cc28fe95c7dbbaaf6a75515dcf1.mp3	Cafodd y corff ei ddarganfod ger siop Tesco yn y ddinas ddydd Sul.	1	0			
a1f0d7ba34e0b1fa0e135afbb58b94619c63f96fefd56bace6f9f9abcdb6b31dc846644b66df6cc27d88d4d23e27de599fd11e0ee2c07ff8ad9de7872d206f7d	5f65c00624246b29f159ac23c11186a025cfbd56eb859a534abe330ab2b0a18087562c15ced645d42063fe34577d47c7a477f92d423e714ed4aaa3011c507621.mp3	Ai o Sir Fôn mae hi'n dod achos dydw i ddim yn siŵr.	1	0			
a1f0d7ba34e0b1fa0e135afbb58b94619c63f96fefd56bace6f9f9abcdb6b31dc846644b66df6cc27d88d4d23e27de599fd11e0ee2c07ff8ad9de7872d206f7d	3fa063ea4013697b6adb0e4e57b3146141fa192073a67e843f402804b96207b51c52c7d0dfec1f6c835153a4d5e35c27f49bcb882f10c71850958c5e06907729.mp3	Mae angen edrych yn fanylach ar yr arian.	1	0			
a1f0d7ba34e0b1fa0e135afbb58b94619c63f96fefd56bace6f9f9abcdb6b31dc846644b66df6cc27d88d4d23e27de599fd11e0ee2c07ff8ad9de7872d206f7d	4ae7af05b415e9d3b2a1997bc3c3ba48bb140be16809621fcd512da915516af8bf266d9fc4dbf33cf767bd351ab6ba77aef1f50abfea81fa7fd05dcba7679bec.mp3	Doeddech chi ddim yn meddwl byddai dosbarth ar ddydd Sadwrn yn syniad da.	1	0			
a1f0d7ba34e0b1fa0e135afbb58b94619c63f96fefd56bace6f9f9abcdb6b31dc846644b66df6cc27d88d4d23e27de599fd11e0ee2c07ff8ad9de7872d206f7d	8ba90a4c3d9884067d08caed817c9125476dca1b31dfbf2360d8e52e1358cb42897ca939e45b30fc389f3c0beaea3984bdedfaf4ba3b1fcf96ef48631be9e1c5.mp3	Cafodd hyn ei ddangos yn erbyn yr Alban a Ffrainc.	1	0			
c72997bbaca3d88e5da13bd1a760489f4383e4a8ff7090618edf1309524663aae72fce9a514e17596595c4d6cec996c2d64c70505caa2fe37441282336f86c3f	ca4fdcf399bb4bce92f4cab085e374ed7c7a14c10df08445df9d369f94bd44de6517ee80b78d29150597ae77414a5af0bd2b342c4cc73ce617357db69a93663c.mp3	Pa mor aml mae'r bws yn gadael?	1	0			
c72997bbaca3d88e5da13bd1a760489f4383e4a8ff7090618edf1309524663aae72fce9a514e17596595c4d6cec996c2d64c70505caa2fe37441282336f86c3f	27db0c280d6881f55d981fce5eddb907893de21b44abcfad4c61ac205d100790004d78b398cd76ee1020e1f85e5f80ebf7bcd625eec5267c96719e41c2878474.mp3	wyau, Llanddowror, dull, boen, Llwynhendy, Mhowys, Trefdraeth, cadmiwm	1	0			
c72997bbaca3d88e5da13bd1a760489f4383e4a8ff7090618edf1309524663aae72fce9a514e17596595c4d6cec996c2d64c70505caa2fe37441282336f86c3f	6b1127c162a9271d447e885a70aa060f41d6c43166748e2caac2b9f68f91f8f08b00afd9951cee64b459521e6ecbfd6e3da311b1990058495525d0cc456265f2.mp3	Ga i barcio yma?	1	0			
c72997bbaca3d88e5da13bd1a760489f4383e4a8ff7090618edf1309524663aae72fce9a514e17596595c4d6cec996c2d64c70505caa2fe37441282336f86c3f	20df0c54a9634c4e1e04c28293aeeafd68d45ed9671061e8e48f9a09c45a24b19b53348f4d1a92b88a3ab7c7401f6b3747255e62594a1dcb8e1374c2a630d103.mp3	Rydych chi'n eistedd yn fy sedd.	1	0			
a4a65403874abc43b1ed8d862d5379bddea823289dccd01720a974685a73d91b9f7a9e80d4296ac3779424a1e0254a218a23cc38d9b28ca4d606a273a5bdbccf	453996e90104dd119b92172f90c66d0c87cead2d8e276076b4c3e94c6a171afb8d8122343d5c0d3d5f2af0e98a981e9ae2a9222436d327186b0c90c8f035d9a9.mp3	"Faint o'r gloch fydd y bws nesaf yn mynd heibio?"	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	2066ae5b898b8eba28e9b670a39e188060e656c57420312953305aec0c30f318e2931bee0c29d81ca83dfa6d20c74deb400a3aa8494d95b94d69d3d7fecae6b7.mp3	Dim ond yn dechrau chwarae'n dda oedd e wythnos ddiwethaf felly'r cwestiwn mawr yw beth fydd yn digwydd nesaf.	0	1			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	b449a522099bf29b470407a6373e836bebc7c4301b6fe57afae981008bb68a9ba53d2d33d8f4767611f48c8dc81f7ea380f17928013524eb84ece3349091d326.mp3	Dim ots, gwaith dros dro yw'r recordio.	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	dad9c4c6d95b8315e63cdf73fe29e869cac110f14dd8d00976936aa0d838dab66f6dcfe30f68de69d83c9b1070473f8bc647b4a90208549bafe894b0321d4ad2.mp3	Chwaraea fiwsig hapus	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	b16b5a242f8086d581c33d03de4a7787350cba5214f774c563f983eae8612f3444e3df98045c07e297d52eb6b4e79e68af92ff28ed9565ff9772c6f17d4797c5.mp3	Paid â dweud dim wrtho fe ar ôl i ni fynd i'r gwely a chysgu.	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	90d86ba8ec568ee091772a198e0cbd90ce69c01e19bb7e3ded5c5412a6ff865422ed0b2853fdccfb7ebacff511c5545cc684dc66cde65cad9e762e660cb594c9.mp3	Rydw i'n deall nad wyt ti'n gallu clywed yn dda ond wyt ti'n gallu gweld y cwpan yn y gornel?	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	b2799beb32fe0a29255324674d53a6f3f62be5e734ed7787f01f127cbafbfc425852d843f78b0dc99f62c265d6c9a766c42c05aaad62e544c4e8c737d8b2fa66.mp3	Mae'r teledu yn dal i fod yma fel fy mod i'n gallu gwylio rygbi.	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	02af86deabcd8d2a3c06bca382ac925bbed76c5822fa22c352f9780d7c78d75f42c42c62f877ae9eb0127917923caa5c6b30b6435bfcac08086e0776d03bc415.mp3	Byddai'n gwneud pawb yn hapus iawn os byddet ti'n codi'r ffôn a ffonio pawb adre.	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	b3a5efd4e8005702b2631e457979dee125093e166b4a1fd9e16eab07a01ff3be18103933334c20dadb613b4f9399d97f7463153b40f1f50e4c97055e177181c1.mp3	Dydy hi ddim ond yn ddydd Mawrth heddiw felly dim cwyno ar y cwrs.	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	b30be13851517775b10add6abaf62e11445a25ddee2641feadc534db56fe8635c25348a0aaaa1c75d6ec98f6af7290eb10dcbeb1d0df971e5ef467971cecab9f.mp3	Mae angen mynd yn gyflym fel hyn.	1	0			
b871a598b9959e10b688f1aa5a802eae8cd6d1e99e0459b8a085a5a82882c448af0ad935a35ff64303f4bf034c4929ae348d629ec7fc5556d352a6ee049005ba	cb29d1d58ab774007ff3ddc435c54b63e847cd11aaa0e23473bb82a98f02c14f0b52e6d1c22d417c3e0acb8cb1f0ada7155ef73ea95fac4ca49e8bafdc13baa2.mp3	"Faint o'r gloch fydd y bws nesaf yn mynd heibio?"	1	0			
8a505315951fed47893590375cd1651b86d7802c9f158eb02e68cc945445bd3ca45ae52ff4fe52bd9e457d7901c4dc20d7523bb11c68d3850319f76276cec05b	79078e85cf5d38168d014e7bf65451fe58257e990765cb2e8993df3f9e50b8cffef5da81a07871c4d8836cc02c3d8c2f560284cfae90b63a77d682e5d0467dc7.mp3	Bydd angen iddi gael yr un wybodaeth er mwyn deall popeth yn iawn.	1	0	twenties	male	
8a505315951fed47893590375cd1651b86d7802c9f158eb02e68cc945445bd3ca45ae52ff4fe52bd9e457d7901c4dc20d7523bb11c68d3850319f76276cec05b	d8aab50db8dd9b9b520ca8d19a142291b0cbe4836af1903b9e2b9cf1855219a20e05e1ac84d522b9d3f326e2cf1b2246eb762c3ccf3e206ed3f721cd42033cb6.mp3	Cer ar dy ben dy hun yn ôl i sefyll o flaen y wal.	1	0	twenties	male	
b871a598b9959e10b688f1aa5a802eae8cd6d1e99e0459b8a085a5a82882c448af0ad935a35ff64303f4bf034c4929ae348d629ec7fc5556d352a6ee049005ba	5be6bf75f8c5931de6f3444fb3b3fde36e05ad185419d8b79d834938145eed3922ec132c5eabbe2df081435e4b289d83ccd92b80525a79b1e715cca5f21f8eff.mp3	Na, mae'n wir, bydd rhaid i William rhoi'r newyddion iddi yn fyw.	1	0			
b871a598b9959e10b688f1aa5a802eae8cd6d1e99e0459b8a085a5a82882c448af0ad935a35ff64303f4bf034c4929ae348d629ec7fc5556d352a6ee049005ba	f6ee9ed707ae27eac22c0eb4e31b47fe55b483a126591a63a25c41826e0c8b2d8d3c44a64af9e71103f068ecb8c1c4b61cbe8d8b163d2e9007b606a6359ce544.mp3	Byddet ti'n meindio mynd â'r ci am dro?	1	0			
b871a598b9959e10b688f1aa5a802eae8cd6d1e99e0459b8a085a5a82882c448af0ad935a35ff64303f4bf034c4929ae348d629ec7fc5556d352a6ee049005ba	a55957e9e454c7361c80cdfa36d13b413d7307ec2bfafd22674c3ab7592a7033d92fcbebf729b147f68238c92257a687241fab8ecf01993182b00256b7b3cfae.mp3	Dydw i ddim yn siŵr os wyt ti'n mynd i siarad gymaint nawr.	1	0			
b871a598b9959e10b688f1aa5a802eae8cd6d1e99e0459b8a085a5a82882c448af0ad935a35ff64303f4bf034c4929ae348d629ec7fc5556d352a6ee049005ba	d0cac27bd46f00cbecf0e46dba090aef85e4d0612fc13bf60a5cdee5de7092eb8e3cca6321c70f7f192dbe455e32335611df57363b62b87853dd4b5179ef91cf.mp3	Ai o Sir Fôn mae hi'n dod achos dydw i ddim yn siŵr.	1	0			
94716e9c36e776d38cf5354b2c27e3d3179e81a16a6116a25ccce718fdbc00dc48fe098621f0ffb481ab9157a32865d7c4e425d6b96c68c888026ace11a9d52c	0b91f22c832e9dd25c6ef8bc2542f18773328d40631d2dbd6ee59d8702e5df36be2b4827f14ba1549c3dcefa669e1e0ac779e05907cff02c6fee273ef0be1caf.mp3	Does gen i ddim plant.	1	0			
94716e9c36e776d38cf5354b2c27e3d3179e81a16a6116a25ccce718fdbc00dc48fe098621f0ffb481ab9157a32865d7c4e425d6b96c68c888026ace11a9d52c	942658e424579b7f6ee892011461e24f634f04ae5258e71ca2f3a35ecb94e017c4419231430b8aa8b1fa3eddeae41dfe4cef4fc294b041a671dd9f2628b88f22.mp3	Faint ydy dy oed di?	1	0			
94716e9c36e776d38cf5354b2c27e3d3179e81a16a6116a25ccce718fdbc00dc48fe098621f0ffb481ab9157a32865d7c4e425d6b96c68c888026ace11a9d52c	e93a32ff009f2c2946fb8a364af08d5d130e5b8b9f25c4b2a87f9aab692fb228d72631e5b4e842497afed619a4d5c01de78a7665c726adfccaf971c339013fe1.mp3	"Dw i'n mynd i'r dafarn heno."	1	0			
94716e9c36e776d38cf5354b2c27e3d3179e81a16a6116a25ccce718fdbc00dc48fe098621f0ffb481ab9157a32865d7c4e425d6b96c68c888026ace11a9d52c	b439cff7b73b3ce64af9a3852188b90a5d68ab3a0177fa10476bb7e0780f4d53f501e291f4eb1211cf051c7a4a406e6a4f360bf494e472801a54c5e31a4e7c59.mp3	Evans, yn mynd, corff, neb, eglwys, cafwyd, sef, ar ei	1	0			
94716e9c36e776d38cf5354b2c27e3d3179e81a16a6116a25ccce718fdbc00dc48fe098621f0ffb481ab9157a32865d7c4e425d6b96c68c888026ace11a9d52c	d6069b6c3a4c188776b6a2518f915d60236b3770d3ec0133613d00b0f76a7146ca65b8f3364b1cc6605271ddf09c3aac37fc6165bbc66bcdc097ba6a627934d7.mp3	Faint o sgwariau coch fydd yn y degfed diagram?	1	0			
94716e9c36e776d38cf5354b2c27e3d3179e81a16a6116a25ccce718fdbc00dc48fe098621f0ffb481ab9157a32865d7c4e425d6b96c68c888026ace11a9d52c	588f8e7be7c156ec5e2368d81986a74a8226c89d37b56a6e441820c0cede1cc33df899a5fea2cd6c7c9a744a5b9c4d518d16176be65fd725648b1dd2fc21ce61.mp3	Llaeth a dau siwgr, plîs.	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	77788549bc8f934c7a38261ca93450f7ba88fc25522598f03ebe6e1a2fe56f456701f86b2b61294c16c27cdd52f9e888c8b6b06db2478242ea3d3baa62f9ca9c.mp3	Aros funud.	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	a4868b581dced1598edf0c05a538d1c9dd7b33f6e92ed4972b4a3254cc53a18ea24b6cde33fb26d8d94a2dfe86245173259d933b542fb4aa05e34ce4bd73af2f.mp3	Roeddech chi ar eich ffordd nôl ar y diwrnod hwnnw.	0	1			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	6ee3c50c246adfb3226bdcc932e68e0d8cfe6f8be6cdf3bdd890326f38be7d5405bb33db9e61be76f2dfa867fd2644744a2f47fb6c2da5032cb05bc991f8f1d3.mp3	Mae hi yn ferch dda sy'n trefnu'r gwersi yn sydyn.	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	f271627fcbb419f005efb73978785ddfca06f2b4e066bd7df7e35e4dfc635220929ad0cd45936f6b1714735a74f2f4e369c41b9fc0cb46e48775b54c82016702.mp3	Beth oeddet ti'n dweud am Awstralia ddoe achos efallai awn ni am ychydig wythnosau eleni?	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	c53c2ec6115f0a2319380e94f03b6626efab409c072d04abb8e669675e5b066596b718ab5427488873032eb3d2a2e98ffb6c68f6ad89a833cf87d7507de6fcf0.mp3	Doeddwn i ddim yn siŵr beth oedd angen prynu ar gyfer y parti.	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	a15be43dc5e8829fbdc82d543765e5d0955d070fd34e6723aa080eeb4f8a301c71fb34a43eafa48e5fa68fc657c1666342a730abdcd97b6e1a2f8bd31f43524d.mp3	"Mae'n anhygoel."	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	7d1a8da26785ba297722d491888f59479c5d78913085f915297bb43d2dd30cf8c2035d80be52b31af462b6cdbec77b30172736d0f1277120ef3387d08db94b98.mp3	Mae'n debygol o fod yn bythefnos fawr i ni cyn mynd i'r Eisteddfod.	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	1527942c25f1e3e42bc18d8b5cabb09878dc5a775d57877656f357a3dde528979c8cc79c3d1e08ae4b25f9f4f57fc2d9f1071e1157b0685b2f20ae9cb759c858.mp3	Mae ychydig gormod o waith y tro yma.	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	1ef645f8f95f6186ca39c9ef81057caff9ad6db1619c28071be6b4aec68803db63dd5a0a9ed31df83706de499950b25d280b61f9c4426fec7aa206d70e2984ac.mp3	Mae fy nain yn wyth deg heddiw.	1	0			
bc100c7b1855d38de4277f7eb6e25f64f0a9fe7189def9df46613bb69858b1531688ece01a9c3eee112201a3e80d68385b2fd17ffc875ec124a7f5c0fe9aba4a	0b7cd68a368fddcc3acf695265e747603a93a415c6086ed0b6c1c3bc0749fa1ad3fc5d02628cfc91e00ed47745d12fe74af8e22a73fe31ddd552aa73f2038630.mp3	O le ges di'r arian i fynd i siopa ddoe?	1	0			
